Text,Labels,Mapped_Text
അ വ ര ു ട െ യ പ േ ക ് ഷ,NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP,അവരുടെയ+പേക്ഷ
സ ് ഥ ാ ന മ ി പ ് പ ോ ൾ,NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP,സ്ഥാനമ+ിപ്പോൾ
ഇ ത ി ന ി റ ങ ് ങ ി പ ് പ ു റ പ ് പ െ ട ് ട ത െ ന ് ന ്,NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP,ഇതിന+ിറങ്ങിപ്പുറപ്പെട്ടത+െന്ന്
ച െ യ ് ത ാ ല ീ,NSP NSP NSP NSP NSP NSP SP NSP,ചെയ്താല+ീ
വ യ റ ് റ ത ് ത ട ി ക ് ക ാ ൻ,NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP,വയറ്റത്ത+ടിക്കാൻ
വ ർ ‍ ‍ ‍ ‍ ‍ ‍ ദ ് ധ ി പ ് പ ി ക ് ക ാ ന ു ത ക ു ന ് ന,NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP,വർ‍‍‍‍‍‍ദ്ധിപ്പിക്കാന+ുതകുന്ന
വ യ റ ി ല െ ത ് ത ൊ ല ി,NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP,വയറിലെത്ത+ൊലി
ര ാ ജ ് യ ത ് ത ി ന ് റ െ ത ് ത ാ ൽ പ ര ് യ ം,NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP,രാജ്യത്തിന്റെത്ത+ാൽപര്യം
ന ല ് ല യ ു റ ക ് ക വ ു ം,NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP,നല്ലയ+ുറക്കവും
ഗ വ ണ ് മ െ ന ് റ വ ാ ര ് ഡ ു ക ള േ ര ് പ ് പ െ ട ു ത ് ത ി യ ത ു ം,NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP,ഗവണ്മെന്റ+വാര്ഡുകള+േര്പ്പെടുത്തിയതും
ച െ യ ് ത ു ക ൊ ണ ് ട ി ര ി ക ് ക ു ക യ ാ ണ ്,NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP,ചെയ്തുകൊണ്ടിരിക്കുകയ+ാണ്
അ ബ ദ ് ധ പ ് ര യ ോ ഗ മ ാ ണ െ ന ് ന ്,NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP,അബദ്ധപ്രയോഗമ+ാണെന്ന്
അ പ ് പ ന ാ യ ി ര ി ക ് ക ാ ൻ,NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP,അപ്പന+ായിരിക്കാൻ
വ ര ു ം ക ാ ല ട ൂ റ ി സ ് റ ് റ ി ന ് റ െ യ ഭ ി ര ു ച ി ക ള െ ക ് ക ു റ ി ച ് ച ്,NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP,വരുംകാലടൂറിസ്റ്റിന്റെയ+ഭിരുചികളെക്ക+ുറിച്ച്
ഫ ല പ ് ര ദ മ ാ ണ ്,NSP NSP NSP NSP NSP NSP SP NSP NSP NSP,ഫലപ്രദമ+ാണ്
മ ു ട ് ട യ ി ട ു ക,NSP NSP NSP NSP NSP SP NSP NSP NSP NSP,മുട്ടയ+ിടുക
പ ് ര ത ി പ ാ ദ ി ച ് ച ു വ െ ങ ് ക ി ല ു ം,NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP,പ്രതിപാദിച്ചുവ+െങ്കിലും
ഏ ല ക ് ക യ ി വ,NSP NSP NSP NSP NSP SP NSP NSP,ഏലക്കയ+ിവ
വ ാ ത സ ം ബ ന ് ധ മ ാ യ ി,NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP,വാതസംബന്ധമ+ായി
ക ണ ് ട ി റ ങ ് ങ ി യ ത ി ന ് റ െ യ ൂ ർ ജ ് ജ ം,NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP,കണ്ടിറങ്ങിയതിന്റെയ+ൂർജ്ജം
ശ ി വ സ ു ന ് ദ ര മ ാ ണ ്,NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP,ശിവസുന്ദരമ+ാണ്
ബ േ ാ ൾ ഡ ാ ന ് റ ്,NSP NSP NSP NSP SP NSP NSP NSP NSP NSP,ബോൾഡ+ാന്റ്
പ ് ര ഭ ു വ ർ ഗ ് ഗ ത ് ത ി ന ് റ െ പ ് പ ് ര ത ് യ േ ക ത യ ാ യ ി ര ു ന ് ന,NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP,പ്രഭുവർഗ്ഗത്തിന്റെപ്പ+്രത്യേകതയ+ായിരുന്ന
ക ർ ‍ ക ് ക ശ മ ാ ണ ്,NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP,കർ‍ക്കശമ+ാണ്
ത ങ ് ങ ള ു ട െ യ വ ക ാ ശ ങ ് ങ ള െ യ വ ക ാ ശ ങ ് ങ ള െ ക ് ക ു റ ി ച ് ച ു മ വ ർ ‍ ക ് ക ്,NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP,തങ്ങളുടെയ+വകാശങ്ങളെയ+വകാശങ്ങളെക്കുറിച്ചുമ+വർ‍ക്ക്
ന െ ട ു ം ത ൂ ണ ാ യ ി,NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP,നെടുംതൂണ+ായി
ര ോ ഗ ങ ് ങ ള ി ല ് ല ാ ത ് ത യ വ സ ് ഥ യ െ യ ാ ണ ് ‌,NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP,രോഗങ്ങള+ില്ലാത്തയ+വസ്ഥയെയ+ാണ്‌
ത േ ക ് ക ട ി യ ു ട െ ക ് ക ാ ര ് യ ത ് ത ി ൽ,NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP,തേക്കടിയുടെക്ക+ാര്യത്തിൽ
സ ന ് ദ ര ് ശ ി ക ് ക ു ന ് ന ു വ െ ന ് ന ു,NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP,സന്ദര്ശിക്കുന്നുവ+െന്നു
ഞ ണ ് ട ു ക ൃ ഷ ി ക ് ക ാ യ ി യ ത േ ാ റ ി ട ് ട ി,NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP,ഞണ്ടുകൃഷിക്ക+ായിയ+തോറിട്ടി
ബ ു ധ ന ാ ഴ ് ച യ ാ ണ ്,NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP,ബുധനാഴ്ചയ+ാണ്
ക ണ ് ട ു പ ി ട ി ക ് ക പ ് പ െ ട ് ട ത ാ ണ ്,NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP,കണ്ടുപിടിക്കപ്പെട്ടത+ാണ്
ക ൂ ട ു ത ല ാ ക ാ ം ക ് ഷ യ ു ള ് ള വ ര ാ ണ ്,NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP SP NSP NSP NSP,കൂടുതല+ാകാംക്ഷയ+ുള്ളവര+ാണ്
ജ യ ല ള ി ത യ ു മ ാ യ ി,NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP,ജയലളിതയുമ+ായി
ക ാ ര ് ഷ ി ക ോ ല ് പ ് പ ാ ദ ന ത ് ത ി ല ി ട ി വ ്,NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP,കാര്ഷികോല്പ്പാദനത്തില+ിടിവ്
മ ാ ത ് ര മ ാ ണ ്,NSP NSP NSP NSP NSP SP NSP NSP NSP,മാത്രമ+ാണ്
ഇ ത ൊ ക ് ക െ ത ് ത ന ് ന െ യ ാ ണ ്,NSP SP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP SP NSP NSP NSP,ഇത+ൊക്കെത്ത+ന്നെയ+ാണ്
ശ ി ശ ി ര മ ാ സ ങ ് ങ ള ി ല ോ വ െ പ ് പ ോ ള ാ ണ െ വ ി ട െ യ ാ ണ ്,NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP SP NSP SP NSP NSP NSP NSP NSP SP NSP NSP NSP,ശിശിരമാസങ്ങളിലോവ+െപ്പോള+ാണ+െവിടെയ+ാണ്
ത യ ് യ ാ ര ാ ക ് ക ി യ ി ട ് ട ി ട ് ട ു ള ് ള,NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP,തയ്യാര+ാക്കിയ+ിട്ടിട്ടുള്ള
ഉ ള ് ള വ ന ാ യ ി ര ി ക ് ക ു ം,NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP,ഉള്ളവന+ായിരിക്കും
വ ് യ ാ പ ാ ര ബ ന ് ധ ങ ് ങ ള ാ ള ു ക ള െ യ ാ ദ ് യ മ ൌ ദ ് യ ോ ഗ ി ക ാ വ ശ ് യ ങ ് ങ ള ് ക ് ക ്,NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP,വ്യാപാരബന്ധങ്ങള+ാളുകളെയ+ാദ്യമ+ൌദ്യോഗികാവശ്യങ്ങള്ക്ക്
ട ൂ റ ി സ ത ് ത െ ക ് ക േ ര ള,NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP,ടൂറിസത്തെക്ക+േരള
ത ീ ര ു മ ാ ന മ ന ു സ ര ി ച ് ച ്,NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP,തീരുമാനമ+നുസരിച്ച്
മ ു ര ു വ ു മ ി ള മ ് പ ക ് ക യ ു ം,NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP,മുരുവുമ+ിളമ്പക്കയും
ക ണ ് ട ു വ ര ു ന ് ന ത ാ യ ി,NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP,കണ്ടുവരുന്നത+ായി
ജ ന ി ച ് ച ര മ ണ ി ക ് ക ൂ റ ി ന ു ള ് ള ി ൽ,NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP,ജനിച്ച+രമണിക്കൂറിന+ുള്ളിൽ
പ ് ര വ ർ ത ് ത ന ക ് ഷ മ മ ാ ക ണ മ െ ങ ് ക ി ൽ,NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP,പ്രവർത്തനക്ഷമമ+ാകണമ+െങ്കിൽ
ക ോ ള േ ജ ി ല െ ത ് ത ി യ പ ് പ ോ ഴ േ ക ് ക ു ം,NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP,കോളേജില+െത്തിയപ്പോഴേക്കും
ക ൂ ട ി യ ാ യ പ ് പ േ ാ ള െ ല ് ല ാ വ ർ ക ് ക ു ം,NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP,കൂടിയ+ായപ്പോള+െല്ലാവർക്കും
ക ൗ ൺ സ ി ല ു മ ീ,NSP NSP NSP NSP NSP NSP NSP SP NSP,കൗൺസിലുമ+ീ
ആ വ ശ ് യ ത ് ത ി ല ു ള ് ള,NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP,ആവശ്യത്തില+ുള്ള
വ ാ ങ ് ങ ി യ ന ു ഗ ് ര ഹ ി ച ് ച ു,NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP,വാങ്ങിയ+നുഗ്രഹിച്ചു
പ ി ട ി ച ് ച ു വ െ ന ് ന ാ ണ ്,NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP SP NSP NSP NSP,പിടിച്ചുവ+െന്ന+ാണ്
ക ാ ൽ ന ൂ റ ് റ ാ ണ ് ട വ സ ാ ന ി ക ് ക ു മ ് പ ോ ഴ േ ക ് ക ു ം,NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP,കാൽനൂറ്റാണ്ട+വസാനിക്കുമ്പോഴേക്കും
വ ി ര ാ മ മ ി ട ണ മ െ ങ ് ക ി ല ാ സ ൂ ത ് ര ി ത മ ാ യ,NSP NSP NSP NSP NSP SP NSP NSP NSP SP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP,വിരാമമ+ിടണമ+െങ്കില+ാസൂത്രിതമ+ായ
ഇ വ ി ട െ യ ു ണ ് ട െ ന ് ന ത ്,NSP NSP NSP NSP NSP SP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP,ഇവിടെയ+ുണ്ട+െന്നത്
വ ല ത ് ത േ ാ ട ് ട ൊ ന ് ന ു,NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP,വലത്തോട്ട+ൊന്നു
പ ് ര മ േ ഹ മ ു ള ് ള വ ര ി ൽ,NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP,പ്രമേഹമ+ുള്ളവരിൽ
ക ാ ര ് യ ക ് ഷ മ മ ാ ണ െ ങ ് ക ി ൽ,NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP SP NSP NSP NSP NSP NSP NSP,കാര്യക്ഷമമ+ാണ+െങ്കിൽ
മ ു ക ള ി ല െ ത ് ത ി യ ാ ൽ,NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP,മുകളില+െത്തിയാൽ
സ ാ ധ ി ക ് ക ു ക യ െ ന ് ന ത ്,NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP,സാധിക്കുകയ+െന്നത്
ശ േ ഷ മ ാ യ ി ര ി ക ് ക ു ം,NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP,ശേഷമ+ായിരിക്കും
ച െ മ ് മ ീ ന േ ത ാ ണ ് ട ്,NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP,ചെമ്മീന+േതാണ്ട്
ക ീ ഴ ട ക ് ക ു ന ് ന ു വ െ ന ് ന ു ള ് ള,NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP SP NSP NSP NSP NSP,കീഴടക്കുന്നുവ+െന്ന+ുള്ള
മ ദ ് യ ത ് ത ി ന െ ത ി ര െ,NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP,മദ്യത്തിന+െതിരെ
ഘ ട ന യ െ ക ് ക ു റ ി ച ് ച ു ള ് ള,NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP,ഘടനയെക്ക+ുറിച്ച+ുള്ള
സ ം വ ി ധ ാ ന ങ ് ങ ള ു മ ു ണ ് ട ്,NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP,സംവിധാനങ്ങളുമ+ുണ്ട്
മ ര ി ച ് ച ത ാ ണ െ ന ് ന ്,NSP NSP NSP NSP NSP NSP SP NSP SP NSP NSP NSP NSP NSP,മരിച്ചത+ാണ+െന്ന്
ഭ ക ് ഷ ണ വ ു മ ാ ണ ്,NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP,ഭക്ഷണവുമ+ാണ്
ഫ ല മ ാ യ ി യ ി ന ് ത ് യ,NSP NSP SP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP,ഫലമ+ായിയ+ിന്ത്യ
ന ൽ ക ു ന ് ന ത ി ന ു മ ു ത ക ു ന ് ന,NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP,നൽകുന്നതിനുമ+ുതകുന്ന
പ െ ട ് ട ് ന ് ന ാ ണ ്,NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP,പെട്ട്ന്ന+ാണ്
പ ര ക ് ക െ യ ം ഗ ീ ക ര ി ക ് ക പ ് പ െ ട ് ട ി ര ി ക ് ക ു ന ് ന ു,NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP,പരക്കെയ+ംഗീകരിക്കപ്പെട്ടിരിക്കുന്നു
ല ം ഘ ി ച ് ച ത ാ യ ി,NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP,ലംഘിച്ചത+ായി
ക ാ ര ണ മ ാ ക ു ന ് ന ു,NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP,കാരണമ+ാകുന്നു
ത യ ് യ ാ ര ാ ക ു ന ് ന ു,NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP,തയ്യാര+ാകുന്നു
സ ് വ ർ ഗ ത ് ത ി ല േ ക ് ക ൊ ര െ ത ് ത ി ന േ ാ ട ് ട ം,NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP,സ്വർഗത്തിലേക്ക+ൊര+െത്തിനോട്ടം
പ യ ് ക ് ക േ ജ ു ക ള ാ ണ ്,NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP,പയ്ക്കേജുകള+ാണ്
മ ു ക ള ി ല ത ു,NSP NSP NSP NSP NSP SP NSP NSP,മുകളില+തു
ആ ണ ധ ി ക വ ു ം,NSP SP NSP NSP NSP NSP NSP NSP,ആണ+ധികവും
പ ു ത ി യ യ ൊ ര ൂ ർ ജ മ െ ട ു ത ് ത ു,NSP NSP NSP NSP NSP SP NSP SP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP,പുതിയയ+ൊര+ൂർജമ+െടുത്തു
ക ൈ യ ് യ ോ ന ് ന ി യ െ ന ് ന ീ,NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP,കൈയ്യോന്നിയ+െന്നീ
ത ാ ഴ െ യ െ ത ് ത ി,NSP NSP NSP NSP SP NSP NSP NSP NSP NSP,താഴെയ+െത്തി
ച െ യ ് ത ി ര ി ക ് ക ു ന ് ന ു വ െ ന ് ന ു മ ട ു ത ് ത,NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP,ചെയ്തിരിക്കുന്നുവ+െന്നുമ+ടുത്ത
സ ം ഗ ത മ ാ ണ ്,NSP NSP NSP NSP SP NSP NSP NSP,സംഗതമ+ാണ്
ന ി സ ് സ ാ ര മ ാ യ,NSP NSP NSP NSP NSP NSP NSP SP NSP NSP,നിസ്സാരമ+ായ
ര ോ ഗ ങ ് ങ ള ു ണ ് ട െ ങ ് ക ി ല ്,NSP NSP NSP NSP NSP NSP SP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP,രോഗങ്ങള+ുണ്ട+െങ്കില്
ശ ര ി യ ല ് ല യ ല ് ല ോ,NSP NSP NSP SP NSP NSP NSP SP NSP NSP NSP NSP,ശരിയ+ല്ലയ+ല്ലോ
പ േ ാ ത ് ത ു ക ൃ ഷ ി യ ാ ണ ി ന ി യ ു ത ് ത മ ം,NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP SP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP,പോത്തുകൃഷിയ+ാണ+ിനിയ+ുത്തമം
ക േ ന ് ദ ് ര ങ ് ങ ള ാ ക ര ് ഷ ി ക ് ക ാ ത ി ര ി ക ് ക ു ക യ ി ല ് ല,NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP,കേന്ദ്രങ്ങള+ാകര്ഷിക്കാതിരിക്കുകയ+ില്ല
ഉ ദ ാ ഹ ര ണ മ െ ട ു ത ് ത ു ന ോ ക ് ക ി യ ാ ൽ,NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP,ഉദാഹരണമ+െടുത്തുനോക്കിയാൽ
ന ീ ള മ േ റ ി യ വ യ ു മ ാ ണ ്,NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP,നീളമ+േറിയവയുമ+ാണ്
സ ു ര ക ് ഷ ി ത ര ാ ക ് ക ാ ൻ,NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP,സുരക്ഷിതര+ാക്കാൻ
സ ന ് ദ ര ് ശ ി ച ് ച ത ി ഥ ി ക ൾ,NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP,സന്ദര്ശിച്ച+തിഥികൾ
ക ട ൽ ത ീ ര സ ൗ ക ര ് യ ങ ് ങ ള ു ണ ് ട ാ വ ു ക യ ു ം,NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP,കടൽതീരസൗകര്യങ്ങള+ുണ്ടാവുകയും
ശ ് ര ദ ് ധ േ യ മ ാ വ ു ന ് ന,NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP,ശ്രദ്ധേയമ+ാവുന്ന
വ ി ക സ ന പ ് ര വ ർ ‍ ത ് ത ന ങ ് ങ ള േ റ ് റ െ ട ു ക ് ക ു ന ് ന ത ്,NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP,വികസനപ്രവർ‍ത്തനങ്ങള+േറ്റെടുക്കുന്നത്
ത ര ു ന ് ന യ ീ,NSP NSP NSP NSP NSP NSP SP NSP,തരുന്നയ+ീ
ക െ പ ് പ ി യ പ ് പ ന ് റ െ യ ാ ണ ്,NSP NSP NSP NSP SP NSP SP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP,കെപ്പ+ിയ+പ്പന്റെയ+ാണ്
ഒ ര ള വ ി ൽ,NSP SP NSP NSP NSP NSP,ഒര+ളവിൽ
പ ് ര ബ ല മ ാ വ ാ ന ു ള ് ള യ ൊ ര ു,NSP NSP NSP NSP NSP SP NSP NSP NSP SP NSP NSP NSP NSP SP NSP NSP NSP,പ്രബലമ+ാവാന+ുള്ളയ+ൊരു
അ ധ ി പ ത ി യ ാ യ ി ര ു ന ് ന,NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP,അധിപതിയ+ായിരുന്ന
ട ൂ റ ി സ ത ് ത ി ല െ യ ന ് ത ാ ര ാ ഷ ് ട ് ര,NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP,ടൂറിസത്തിലെയ+ന്താരാഷ്ട്ര
ക ാ ര ് യ ത ് ത ി ല ാ യ ാ ല ു ം,NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP,കാര്യത്തില+ായാലും
മ റ ് റ ൊ ര ു വ േ ട ാ ണ ്,NSP NSP NSP NSP NSP NSP NSP SP NSP SP NSP NSP NSP,മറ്റൊരുവ+േട+ാണ്
ഇ ച ് ഛ ക ് ക ൊ ത ് ത ്,NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP,ഇച്ഛക്ക+ൊത്ത്
ത ു മ ് മ ു മ ് പ ോ ള ാ ണ േ റ ് റ വ ു ം,NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP SP NSP NSP NSP NSP NSP NSP NSP,തുമ്മുമ്പോള+ാണ+േറ്റവും
