Text,Marked,Labels
खरवसानयोर्विसर्जनीयः,खरवसानयोः+विसर्जनीयः, NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP
व्योर्लघुप्रयत्नतरः शाकटायनस्य,व्योः+लघुप्रयत्नतरः+शाकटायनस्य, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP
ओतो गार्ग्यस्य,ओतः+गार्ग्यस्य, NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP
मोऽनुस्वारः,मः+अनुस्वारः, NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP
नश्चापदान्तस्य झलि,नः+च+अपदान्तस्य+झलि, NSP NSP SP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP
मो राजि समः क्वौ,मः+राजि+समः+क्वौ, NSP NSP SP NSP NSP NSP NSP SP NSP NSP NSP SP NSP NSP NSP NSP
ङ्णोः कुक्टुक् शरि,ङ्‍णोः+कुक्टुक्+शरि, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP
नश्च,नः+च, NSP NSP SP NSP
ङमो ह्रस्वादचि ङमुण्नित्यम्,ङमः+ह्रस्वात्+अचि+ङमुट्+नित्यम्, NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP SP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP
मय उञो वो वा,मयः+उञो+वः+वा, NSP NSP NSP SP NSP NSP NSP SP NSP NSP SP NSP NSP
सोऽपदादौ,सः+अपदादौ, NSP NSP SP NSP NSP NSP NSP NSP NSP
नमस्पुरसोर्गत्योः,नमस्पुरसोः+गत्योः, NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
इदुदुपधस्य चाप्रत्ययस्य,इदुदुपधस्य+च+अप्रत्ययस्य, NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP
तिरसोऽन्यतरस्याम्,तिरसः+अन्यतरस्याम्, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP
द्विस्त्रिश्चतुरिति कृत्वोऽर्थे,द्विस्त्रिश्चतुः+इति+कृत्वोऽर्थे, NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP
नित्यं समासेऽनुत्तरपदस्थस्य,नित्यम्+समासे+अनुत्तरपदस्थस्य, NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP
अतः कृकमिकंसकुम्भपात्रकुशाकर्णीष्वनव्ययस्य,अतः+कृकमिकंसकुम्भपात्रकुशाकर्णीषु+अनव्ययस्य, NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP
कःकरत्करतिकृधिकृतेष्वनदितेः,कःकरत्करतिकृधिकृतेषु+अनदितेः, NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP
पञ्चम्याः परावध्यर्थे,पञ्चम्याः+परौ+अध्यर्थे, NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP
इडाया वा,इडायाः+वा, NSP NSP NSP NSP NSP NSP SP NSP NSP
नुम्विसर्जनीयशर्व्यवायेऽपि,नुम्विसर्जनीयशर्व्यवाये+अपि, NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP
शासिवसिघसीनां च,शासिवसिघसीनाम्+च, NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP
स्तौतिण्योरेव षण्यभ्यासात्‌,स्तौतिण्योः+एव+षणि+अभ्यासात्, NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP SP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP
सः स्विदिस्वदिसहीनां च,सः+स्विदिस्वदिसहीनाम्+च, NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP
प्राक्सितादड्व्यवायेऽपि,प्राक्+सितात्+अड्व्यवाये+अपि, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP
स्थाऽऽदिष्वभ्यासेन चाभ्यासय,स्थाऽऽदिषु+अभ्यासेन+च+अभ्यासस्य, NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP
उपसर्गात्‌ सुनोतिसुवतिस्यतिस्तौतिस्तोभतिस्थासेनयसेधसिचसञ्जस्वञ्जाम्,उपसर्गात्+सुनोतिसुवतिस्यतिस्तौतिस्तोभतिस्थासेनयसेधसिचसञ्जस्वञ्जाम्, NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP
सदिरप्रतेः,सदिः+अत्र+अप्रतेः, NSP NSP NSP NSP SP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP
अवाच्चालम्बनाविदूर्ययोः,अवात्+च+आलम्बनाविदूर्ययोः, NSP NSP NSP NSP NSP SP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP
वेश्च स्वनो भोजने,वेः+च+स्वनः+भोजने, NSP NSP NSP SP NSP SP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
परिनिविभ्यः सेवसितसयसिवुसहसुट्स्तुस्वञ्जाम्,परिनिविभ्यः+सेवसितसयसिवुसहसुट्‍स्तुस्वञ्जाम्, NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP
सिवादीनां वाऽड्व्यवायेऽपि,सिवादीनाम्+वा+अड्‍व्यवाये+अपि, NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP
अनुविपर्यभिनिभ्यः स्यन्दतेरप्राणिषु,अनुविपर्यभिनिभ्यः+स्यन्दतेः+अप्राणिषु, NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP
वेः स्कन्देरनिष्ठायाम्,वेः+स्कन्देः+अनिष्ठायाम्, NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP
परेश्च,परेः+च, NSP NSP NSP NSP SP NSP
स्फुरतिस्फुलत्योर्निर्निविभ्यः,स्फुरतिस्फुलत्योः+निर्निविभ्यः, NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP
वेः स्कभ्नातेर्नित्यम्,वेः+स्कभ्नातेः+नित्यम्, NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP
इणः षीध्वंलुङ्‌लिटां धोऽङ्गात्‌,इणः+षीध्वंलुङ्‌लिटाम्+धः+अङ्गात्, NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP
विभाषेटः,विभाषा+इटः, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP
समासेऽङ्गुलेः सङ्गः,समासे+अङ्‍गुलेः+सङ्गः, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
मातृपितृभ्यां स्वसा,मातृपितृभ्याम्+स्वसा, NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
मातुःपितुर्भ्यामन्यतरस्याम्‌,मातुःपितुर्भ्याम्+अन्यतरस्याम्, NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP
उपसर्गप्रादुर्भ्यामस्तिर्यच्परः,उपसर्गप्रादुर्भ्याम्+अस्तिः+यच्परः, NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
निनदीभ्यां स्नातेः कौशले,निनदीभ्याम्+स्नातेः+कौशले, NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
सूत्रं प्रतिष्णातम्‌,सूत्रम्+प्रतिष्णातम्, NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP
कपिष्ठलो गोत्रे,कपिष्ठलः+गोत्रे, NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
प्रष्ठोऽग्रगामिनि,प्रष्ठः+अग्रगामिनि, NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP
वृक्षासनयोर्विष्टरः,वृक्षासनयोः+विष्टरः, NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP
गवियुधिभ्यां स्थिरः,गवियुधिभ्याम्+स्थिरः, NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
अम्बाम्बगोभूमिसव्यापद्वित्रिकुशेकुशङ्क्वङ्गुमञ्जिपुञ्जिपरमेबर्हिर्दिव्यग्निभ्यः स्थः,अम्बाम्बगोभूमिसव्यापद्वित्रिकुशेकुशङ्‍क्वङ्गुमञ्जिपुञ्जिपरमेबर्हिर्दिव्यग्निभ्यः+स्थः, NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
ऐति संज्ञायामगात्‌,एति+संज्ञायाम्+अगात्, NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
नक्षत्राद्वा,नक्षत्रात्+वा, NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP
ह्रस्वात्‌ तादौ तद्धिते,ह्रस्वात्+तादौ+तद्धिते, NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP
निसस्तपतावनासेवने,निसः+तपतौ+अनासेवने, NSP NSP NSP NSP SP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP
युष्मत्तत्ततक्षुःष्वन्तःपादम्,युष्मत्तत्ततक्षुःषु+अन्तःपादम्, NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP
यजुष्येकेषाम्,यजुषि+एकेषाम्, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP
स्तुतस्तोमयोश्छन्दसि,स्तुतस्तोमयोः+छन्दसि, NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
सनोतेरनः,सनोतेः+अनः, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP
सहेः पृतनर्ताभ्यां च,सहेः+पृतनर्ताभ्याम्+च, NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP
सिचो यङि,सिचः+यङि, NSP NSP NSP NSP SP NSP NSP NSP
सेधतेर्गतौ,सेधतेः+गतौ, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP
स्तम्भुसिवुसहां चङि,स्तम्भुसिवुसहाम्+चङि, NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP
सदिष्वञ्जोः परस्य लिटि,सदेः+परस्य+लिटि, NSP NSP NSP NSP SP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
निव्यभिभ्योऽड्व्यावये वा छन्दसि,निव्यभिभ्यः+अड्‍व्यावये+वा+छन्दसि, NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP SP NSP NSP NSP NSP NSP NSP
रषाभ्यां नो णः समानपदे,रषाभ्याम्+नः+णः+समानपदे, NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP SP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP
अट्कुप्वाङ्नुम्व्यवायेऽपि,अट्‍कुप्वाङ्‍नुम्व्यवाये+अपि, NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP
पूर्वपदात्‌ संज्ञायामगः,पूर्वपदात्+संज्ञायाम्+अगः, NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP
वनं पुरगामिश्रकासिध्रकाशारिकाकोटराऽग्रेभ्यः,वनम्+पुरगामिश्रकासिध्रकाशारिकाकोटराऽग्रेभ्यः, NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP
प्रनिरन्तःशरेक्षुप्लक्षाम्रकार्ष्यखदिरपियूक्षाभ्योऽसंज्ञायामपि,प्रनिरन्तःशरेक्षुप्लक्षाम्रकार्ष्यखदिरपियूक्षाभ्यः+असंज्ञायाम्+अपि, NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP
विभाषौषधिवनस्पतिभ्यः,विभाषा+ओषधिवनस्पतिभ्यः, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP
अह्नोऽदन्तात्‌,अह्नः+अदन्तात्, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP
वाहनमाहितात्‌,वाहनम्+आहितात्, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP
पानं देशे,पानम्+देशे, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
उपसर्गादसमासेऽपि णोपदेशस्य,उपसर्गात्+असमासे+अपि+णोपदेशस्य, NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP
नेर्गदनदपतपदघुमास्यतिहन्तियातिवातिद्रातिप्सातिवपतिवहतिशाम्यतिचिनोतिदेग्धिषु च,नेः+गदनदपतपदघुमास्यतिहन्तियातिवातिद्रातिप्सातिवपतिवहतिशाम्यतिचिनोतिदेग्धिषु+च, NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP
